Question,Structure,Réponses,Occurrences,Nombre de réponses,Effectifs par structure,Pourcentage
Commençons par la protection de la vie privée. Considérez-vous que votre structure est en conformité avec le RGPD ?,Total pondéré,"Non, pas complètement",,,,27
Commençons par la protection de la vie privée. Considérez-vous que votre structure est en conformité avec le RGPD ?,Total pondéré,"Non, pas encore",,,,17
Commençons par la protection de la vie privée. Considérez-vous que votre structure est en conformité avec le RGPD ?,Total pondéré,"Oui, partiellement",,,,35
Commençons par la protection de la vie privée. Considérez-vous que votre structure est en conformité avec le RGPD ?,Total pondéré,"Oui, tout à fait",,,,19
Commençons par la protection de la vie privée. Considérez-vous que votre structure est en conformité avec le RGPD ?,Un EPCI (hors métropole),"Oui, tout à fait",10,33,33,30
Commençons par la protection de la vie privée. Considérez-vous que votre structure est en conformité avec le RGPD ?,Un EPCI (hors métropole),"Oui, partiellement",18,33,33,55
Commençons par la protection de la vie privée. Considérez-vous que votre structure est en conformité avec le RGPD ?,Un EPCI (hors métropole),"Non, pas encore",1,33,33,3
Commençons par la protection de la vie privée. Considérez-vous que votre structure est en conformité avec le RGPD ?,Un EPCI (hors métropole),Je ne sais pas,0,33,33,0
Commençons par la protection de la vie privée. Considérez-vous que votre structure est en conformité avec le RGPD ?,Un EPCI (hors métropole),"Non, pas complètement",4,33,33,12
Commençons par la protection de la vie privée. Considérez-vous que votre structure est en conformité avec le RGPD ?,Un EPCI (hors métropole),Sans réponse,0,33,33,0
Commençons par la protection de la vie privée. Considérez-vous que votre structure est en conformité avec le RGPD ?,Un département,"Oui, tout à fait",9,25,25,36
Commençons par la protection de la vie privée. Considérez-vous que votre structure est en conformité avec le RGPD ?,Un département,"Oui, partiellement",15,25,25,60
Commençons par la protection de la vie privée. Considérez-vous que votre structure est en conformité avec le RGPD ?,Un département,"Non, pas encore",0,25,25,0
Commençons par la protection de la vie privée. Considérez-vous que votre structure est en conformité avec le RGPD ?,Un département,Je ne sais pas,0,25,25,0
Commençons par la protection de la vie privée. Considérez-vous que votre structure est en conformité avec le RGPD ?,Un département,"Non, pas complètement",1,25,25,4
Commençons par la protection de la vie privée. Considérez-vous que votre structure est en conformité avec le RGPD ?,Un département,Sans réponse,0,25,25,0
Commençons par la protection de la vie privée. Considérez-vous que votre structure est en conformité avec le RGPD ?,Une commune,"Non, pas encore",3,30,30,10
Commençons par la protection de la vie privée. Considérez-vous que votre structure est en conformité avec le RGPD ?,Une commune,"Oui, partiellement",12,30,30,40
Commençons par la protection de la vie privée. Considérez-vous que votre structure est en conformité avec le RGPD ?,Une commune,"Oui, tout à fait",8,30,30,27
Commençons par la protection de la vie privée. Considérez-vous que votre structure est en conformité avec le RGPD ?,Une commune,Je ne sais pas,2,30,30,7
Commençons par la protection de la vie privée. Considérez-vous que votre structure est en conformité avec le RGPD ?,Une commune,"Non, pas complètement",5,30,30,17
Commençons par la protection de la vie privée. Considérez-vous que votre structure est en conformité avec le RGPD ?,Une commune,Sans réponse,0,30,30,0
Commençons par la protection de la vie privée. Considérez-vous que votre structure est en conformité avec le RGPD ?,Une métropole,"Oui, tout à fait",8,18,18,44
Commençons par la protection de la vie privée. Considérez-vous que votre structure est en conformité avec le RGPD ?,Une métropole,"Oui, partiellement",10,18,18,56
Commençons par la protection de la vie privée. Considérez-vous que votre structure est en conformité avec le RGPD ?,Une métropole,"Non, pas encore",0,18,18,0
Commençons par la protection de la vie privée. Considérez-vous que votre structure est en conformité avec le RGPD ?,Une métropole,Je ne sais pas,0,18,18,0
Commençons par la protection de la vie privée. Considérez-vous que votre structure est en conformité avec le RGPD ?,Une métropole,"Non, pas complètement",0,18,18,0
Commençons par la protection de la vie privée. Considérez-vous que votre structure est en conformité avec le RGPD ?,Une métropole,Sans réponse,0,18,18,0
Commençons par la protection de la vie privée. Considérez-vous que votre structure est en conformité avec le RGPD ?,Une région,"Oui, tout à fait",4,10,10,40
Commençons par la protection de la vie privée. Considérez-vous que votre structure est en conformité avec le RGPD ?,Une région,"Oui, partiellement",5,10,10,50
Commençons par la protection de la vie privée. Considérez-vous que votre structure est en conformité avec le RGPD ?,Une région,"Non, pas encore",0,10,10,0
Commençons par la protection de la vie privée. Considérez-vous que votre structure est en conformité avec le RGPD ?,Une région,Je ne sais pas,0,10,10,0
Commençons par la protection de la vie privée. Considérez-vous que votre structure est en conformité avec le RGPD ?,Une région,"Non, pas complètement",1,10,10,10
Commençons par la protection de la vie privée. Considérez-vous que votre structure est en conformité avec le RGPD ?,Une région,Sans réponse,0,10,10,0
"Concernant les thématiques de l’inclusion et de l’accessibilité numérique, votre structure a-t-elle engagé une réflexion sur les sujets suivants : ",Autre,Lutte contre l’illectronisme (développer des compétences liées aux numériques),6,18,75,8
"Concernant les thématiques de l’inclusion et de l’accessibilité numérique, votre structure a-t-elle engagé une réflexion sur les sujets suivants : ",Autre,Accompagnement aux démarches administratives (faire à la place de l’usager) ,8,18,75,11
"Concernant les thématiques de l’inclusion et de l’accessibilité numérique, votre structure a-t-elle engagé une réflexion sur les sujets suivants : ",Autre,Facilitation de l’accès à de l’équipement informatique,11,18,75,15
"Concernant les thématiques de l’inclusion et de l’accessibilité numérique, votre structure a-t-elle engagé une réflexion sur les sujets suivants : ",Autre,Développement de l’accès aux réseaux (notamment dans les zones rurales),3,18,75,4
"Concernant les thématiques de l’inclusion et de l’accessibilité numérique, votre structure a-t-elle engagé une réflexion sur les sujets suivants : ",Autre,Accompagnement spécifique des personnes en situation de handicap ,6,18,75,8
"Concernant les thématiques de l’inclusion et de l’accessibilité numérique, votre structure a-t-elle engagé une réflexion sur les sujets suivants : ",Autre,Accompagnement spécifique des seniors (+65 ans),6,18,75,8
"Concernant les thématiques de l’inclusion et de l’accessibilité numérique, votre structure a-t-elle engagé une réflexion sur les sujets suivants : ",Autre,Accompagnement spécifique des jeunes (-26 ans) ,2,18,75,3
"Concernant les thématiques de l’inclusion et de l’accessibilité numérique, votre structure a-t-elle engagé une réflexion sur les sujets suivants : ",Autre,Accompagnement spécifique des personnes en situation de précarité ,3,18,75,4
"Concernant les thématiques de l’inclusion et de l’accessibilité numérique, votre structure a-t-elle engagé une réflexion sur les sujets suivants : ",Autre,Je ne sais pas,2,18,75,3
"Concernant les thématiques de l’inclusion et de l’accessibilité numérique, votre structure a-t-elle engagé une réflexion sur les sujets suivants : ",Autre,Sans réponse,57,18,75,76
"Concernant les thématiques de l’inclusion et de l’accessibilité numérique, votre structure a-t-elle engagé une réflexion sur les sujets suivants : ",Communes de 10 000 à 100 000 hab.,Lutte contre l’illectronisme (développer des compétences liées aux numériques),3,5,10,30
"Concernant les thématiques de l’inclusion et de l’accessibilité numérique, votre structure a-t-elle engagé une réflexion sur les sujets suivants : ",Communes de 10 000 à 100 000 hab.,Accompagnement aux démarches administratives (faire à la place de l’usager) ,4,5,10,40
"Concernant les thématiques de l’inclusion et de l’accessibilité numérique, votre structure a-t-elle engagé une réflexion sur les sujets suivants : ",Communes de 10 000 à 100 000 hab.,Facilitation de l’accès à de l’équipement informatique,3,5,10,30
"Concernant les thématiques de l’inclusion et de l’accessibilité numérique, votre structure a-t-elle engagé une réflexion sur les sujets suivants : ",Communes de 10 000 à 100 000 hab.,Développement de l’accès aux réseaux (notamment dans les zones rurales),1,5,10,10
"Concernant les thématiques de l’inclusion et de l’accessibilité numérique, votre structure a-t-elle engagé une réflexion sur les sujets suivants : ",Communes de 10 000 à 100 000 hab.,Accompagnement spécifique des personnes en situation de handicap ,1,5,10,10
"Concernant les thématiques de l’inclusion et de l’accessibilité numérique, votre structure a-t-elle engagé une réflexion sur les sujets suivants : ",Communes de 10 000 à 100 000 hab.,Accompagnement spécifique des seniors (+65 ans),1,5,10,10
"Concernant les thématiques de l’inclusion et de l’accessibilité numérique, votre structure a-t-elle engagé une réflexion sur les sujets suivants : ",Communes de 10 000 à 100 000 hab.,Accompagnement spécifique des jeunes (-26 ans) ,3,5,10,30
"Concernant les thématiques de l’inclusion et de l’accessibilité numérique, votre structure a-t-elle engagé une réflexion sur les sujets suivants : ",Communes de 10 000 à 100 000 hab.,Accompagnement spécifique des personnes en situation de précarité ,3,5,10,30
"Concernant les thématiques de l’inclusion et de l’accessibilité numérique, votre structure a-t-elle engagé une réflexion sur les sujets suivants : ",Communes de 10 000 à 100 000 hab.,Je ne sais pas,1,5,10,10
"Concernant les thématiques de l’inclusion et de l’accessibilité numérique, votre structure a-t-elle engagé une réflexion sur les sujets suivants : ",Communes de 10 000 à 100 000 hab.,Sans réponse,5,5,10,50
"Concernant les thématiques de l’inclusion et de l’accessibilité numérique, votre structure a-t-elle engagé une réflexion sur les sujets suivants : ",Communes de 3 500 à 10 000 hab.,Lutte contre l’illectronisme (développer des compétences liées aux numériques),2,2,6,33
"Concernant les thématiques de l’inclusion et de l’accessibilité numérique, votre structure a-t-elle engagé une réflexion sur les sujets suivants : ",Communes de 3 500 à 10 000 hab.,Accompagnement aux démarches administratives (faire à la place de l’usager) ,2,2,6,33
